type;niveau;categorie;allemand;francais;anglais;exemple_de;exemple_fr;exemple_en
nom;B2;Universität und Studium;das Prüfungsamt;service des examens;examinations office;Das Prüfungsamt hat bis zwölf Uhr offen.;Le service des examens est ouvert jusqu'à midi.;The examinations office is open until noon.
nom;B2;Universität und Studium;das Wohnheim;résidence universitaire;hall of residence;Im Wohnheim wohnen dreihundert Studierende.;Trois cents étudiants vivent en résidence.;Three hundred students live in the hall of residence.
nom;A1;Arbeit und Büro;die Arbeit;travail;work;Die Arbeit macht mir Spaß.;Le travail me plaît.;I enjoy the work.
nom;A1;Arbeit und Büro;das Büro;bureau;office;Ich arbeite in einem großen Büro.;Je travaille dans un grand bureau.;I work in a big office.
nom;A1;Arbeit und Büro;der Computer;ordinateur;computer;Der Computer ist sehr langsam.;L'ordinateur est très lent.;The computer is very slow.
nom;A1;Arbeit und Büro;der Kollege;collègue;colleague;Mein Kollege ist sehr hilfsbereit.;Mon collègue est très serviable.;My colleague is very helpful.
nom;A1;Arbeit und Büro;der Chef;patron;boss;Der Chef ist heute nicht im Büro.;Le patron n'est pas au bureau aujourd'hui.;The boss is not in the office today.
nom;A1;Arbeit und Büro;die Besprechung;réunion;meeting;Die Besprechung beginnt um zehn Uhr.;La réunion commence à dix heures.;The meeting starts at ten o'clock.
nom;A1;Arbeit und Büro;der Vertrag;contrat;contract;Ich unterschreibe den Vertrag.;Je signe le contrat.;I'm signing the contract.
nom;A1;Arbeit und Büro;das Gehalt;salaire;salary;Mein Gehalt kommt am Monatsende.;Mon salaire arrive à la fin du mois.;My salary comes at the end of the month.
nom;A1;Arbeit und Büro;die Firma;entreprise;company;Die Firma sucht neue Mitarbeiter.;L'entreprise cherche de nouveaux employés.;The company is looking for new employees.
nom;A1;Arbeit und Büro;das Projekt;projet;project;Das Projekt ist fast fertig.;Le projet est presque terminé.;The project is almost finished.
nom;A1;Arbeit und Büro;die Aufgabe;tâche;task;Diese Aufgabe ist sehr schwierig.;Cette tâche est très difficile.;This task is very difficult.
nom;A1;Arbeit und Büro;die E-Mail;e-mail;email;Ich schreibe eine E-Mail an meinen Chef.;J'écris un e-mail à mon patron.;I'm writing an email to my boss.
nom;A1;Arbeit und Büro;der Drucker;imprimante;printer;Der Drucker funktioniert nicht.;L'imprimante ne fonctionne pas.;The printer isn't working.
nom;A2;Arbeit und Büro;die Besprechung;réunion;meeting;Die Besprechung dauert eine Stunde.;La réunion dure une heure.;The meeting lasts one hour.
nom;A2;Arbeit und Büro;der Chef;patron;boss;Der Chef lobt unsere Arbeit.;Le patron félicite notre travail.;The boss praises our work.
nom;A2;Arbeit und Büro;die E-Mail;e-mail;email;Ich beantworte täglich viele E-Mails.;Je réponds à beaucoup d'e-mails chaque jour.;I answer a lot of emails every day.
nom;A2;Arbeit und Büro;der Vertrag;contrat;contract;Wir unterschreiben morgen den Vertrag.;Nous signons le contrat demain.;We're signing the contract tomorrow.
nom;A2;Arbeit und Büro;der Lebenslauf;CV;resume, CV;Ich sende meinen Lebenslauf an die Firma.;J'envoie mon CV à l'entreprise.;I'm sending my resume to the company.
nom;A2;Arbeit und Büro;das Vorstellungsgespräch;entretien d'embauche;job interview;Das Vorstellungsgespräch verlief sehr gut.;L'entretien d'embauche s'est très bien passé.;The job interview went very well.
nom;A2;Arbeit und Büro;die Überstunde;heure supplémentaire;overtime;Er hat viele Überstunden gemacht.;Il a fait beaucoup d'heures supplémentaires.;He worked a lot of overtime.
nom;A2;Arbeit und Büro;die Teilzeit;temps partiel;part-time;Sie arbeitet seit letztem Jahr in Teilzeit.;Elle travaille à temps partiel depuis l'année dernière.;She has been working part-time since last year.
nom;A2;Arbeit und Büro;die Vollzeit;temps plein;full-time;Er arbeitet in Vollzeit bei dieser Firma.;Il travaille à temps plein dans cette entreprise.;He works full-time at this company.
nom;A2;Arbeit und Büro;das Homeoffice;télétravail;home office, remote work;Ich arbeite heute im Homeoffice.;Je travaille en télétravail aujourd'hui.;I'm working from home today.
nom;A2;Arbeit und Büro;die Änderung;la modification;change;Es gab eine kleine Änderung im Plan.;Il y a eu une petite modification au plan.;There was a small change to the plan.
nom;A2;Arbeit und Büro;die Bestellung;la commande;order;Ihre Bestellung kommt morgen an.;Votre commande arrive demain.;Your order arrives tomorrow.
nom;A2;Arbeit und Büro;das Gespräch;conversation, entretien;conversation;Wir hatten ein langes Gespräch.;Nous avons eu une longue conversation.;We had a long conversation.
nom;A2;Arbeit und Büro;der Job;petit boulot;job;Neben dem Studium habe ich einen Job.;À côté de mes études, j'ai un petit boulot.;I have a job alongside my studies.
nom;A2;Arbeit und Büro;der Mitarbeiter;employé, collaborateur;employee;Die Firma hat zwanzig Mitarbeiter.;L'entreprise a vingt employés.;The company has twenty employees.
nom;A2;Arbeit und Büro;die Kollegin;collègue (femme);colleague (female);Meine Kollegin hilft mir oft.;Ma collègue m'aide souvent.;My colleague often helps me.
nom;A2;Arbeit und Büro;der Arbeitstag;jour ouvré;working day;Mein Arbeitstag beginnt um acht.;Ma journée de travail commence à huit heures.;My working day starts at eight.
nom;A2;Arbeit und Büro;der Workshop;atelier (formation);workshop;Am Freitag gibt es einen Workshop.;Vendredi, il y a un atelier.;There's a workshop on Friday.
nom;B1;Arbeit und Büro;das Gehalt;salaire;salary;Mein Gehalt wird am Monatsende überwiesen.;Mon salaire est versé à la fin du mois.;My salary is transferred at the end of the month.
nom;B1;Arbeit und Büro;die Kündigung;licenciement;dismissal, notice of termination;Die Kündigung kam für alle überraschend.;Le licenciement a surpris tout le monde.;The dismissal surprised everyone.
nom;B1;Arbeit und Büro;der Urlaub;congé;vacation, leave;Ich nehme diesen Sommer drei Wochen Urlaub.;Je prends trois semaines de congé cet été.;I'm taking three weeks of vacation this summer.
nom;B1;Arbeit und Büro;die Karriere;carrière;career;Sie hat große Pläne für ihre Karriere.;Elle a de grands projets pour sa carrière.;She has big plans for her career.
nom;B1;Arbeit und Büro;die Beförderung;promotion;promotion;Nach der Beförderung hat er mehr Verantwortung.;Après sa promotion, il a plus de responsabilités.;After his promotion, he has more responsibility.
nom;B1;Arbeit und Büro;die Weiterbildung;formation continue;continuing education;Die Firma bietet regelmäßige Weiterbildung an.;L'entreprise propose une formation continue régulière.;The company offers regular continuing education.
nom;B1;Arbeit und Büro;die Zuständigkeit;responsabilité;responsibility;Die Zuständigkeit für dieses Projekt liegt bei ihr.;La responsabilité de ce projet lui revient.;Responsibility for this project lies with her.
nom;B1;Arbeit und Büro;das Werk;l'œuvre, l'usine;work, plant;Dieses Werk hat er mit zwanzig geschrieben.;Il a écrit cette œuvre à vingt ans.;He wrote this work at the age of twenty.
nom;B1;Arbeit und Büro;die Führung;la direction, la visite guidée;leadership, guided tour;Um zehn Uhr beginnt eine Führung durch das Museum.;À dix heures commence une visite guidée du musée.;A guided tour of the museum starts at ten.
nom;B1;Arbeit und Büro;der Dienst;le service;service, duty;Sie hat am Wochenende Dienst.;Elle est de service la fin de semaine.;She is on duty at the weekend.
nom;B1;Arbeit und Büro;der Betrieb;l'entreprise, l'exploitation;company, operation;Der Betrieb hat zwanzig Angestellte.;L'entreprise a vingt employés.;The company has twenty employees.
nom;B1;Arbeit und Büro;die Messe;le salon, la foire;trade fair;Wir stellen auf der Messe in Köln aus.;Nous exposons au salon de Cologne.;We are exhibiting at the fair in Cologne.
nom;B1;Arbeit und Büro;die Rente;retraite (pension);pension;Meine Großmutter bekommt seit zehn Jahren Rente.;Ma grand-mère touche sa retraite depuis dix ans.;My grandmother has been receiving her pension for ten years.
nom;B1;Arbeit und Büro;die Arbeitswelt;monde du travail;working world;Die Arbeitswelt hat sich in den letzten Jahren stark verändert.;Le monde du travail a beaucoup changé ces dernières années.;The working world has changed a lot in recent years.
nom;B1;Arbeit und Büro;das Feedback;retour, avis;feedback;Ich habe positives Feedback zu meinem Vortrag bekommen.;J'ai reçu un retour positif sur ma présentation.;I received positive feedback on my presentation.
nom;B1;Arbeit und Büro;die Herausforderung;défi;challenge;Der neue Job ist eine große Herausforderung für mich.;Le nouveau travail est un grand défi pour moi.;The new job is a big challenge for me.
nom;B1;Arbeit und Büro;die Voraussetzung;condition préalable;prerequisite;Gute Deutschkenntnisse sind eine Voraussetzung für diese Stelle.;De bonnes connaissances en allemand sont une condition pour ce poste.;Good German skills are a prerequisite for this position.
nom;B1;Arbeit und Büro;der Arbeitgeber;employeur;employer;Mein Arbeitgeber zahlt einen Teil der Versicherung.;Mon employeur paie une partie de l'assurance.;My employer pays part of the insurance.
nom;B1;Arbeit und Büro;die Arbeitgeberin;employeuse;employer (female);Die Arbeitgeberin bietet flexible Arbeitszeiten an.;L'employeuse propose des horaires flexibles.;The employer offers flexible working hours.
nom;B1;Arbeit und Büro;die Leiter;échelle;ladder;Er ist von der Leiter gefallen.;Il est tombé de l'échelle.;He fell off the ladder.
nom;B1;Arbeit und Büro;der Schichtdienst;travail posté, service par équipes;shift work;Als Krankenschwester arbeite ich im Schichtdienst.;En tant qu'infirmière, je travaille en horaires postés.;As a nurse I work shift duty.
nom;B1;Arbeit und Büro;die Produktion;production;production;Die Produktion von Plastik belastet die Umwelt.;La production de plastique nuit à l'environnement.;Plastic production harms the environment.
nom;B1;Arbeit und Büro;die Annonce;annonce;ad, announcement;In der Zeitung habe ich eine interessante Annonce gefunden.;J'ai trouvé une annonce intéressante dans le journal.;I found an interesting ad in the newspaper.
nom;B1;Arbeit und Büro;das Anschreiben;lettre de motivation;cover letter;Das Anschreiben sollte nicht länger als eine Seite sein.;La lettre de motivation ne devrait pas dépasser une page.;The cover letter should not be longer than one page.
nom;B1;Arbeit und Büro;die (Pl.) Arbeitsbedingungen;conditions de travail;working conditions;Die Arbeitsbedingungen in der Firma sind sehr gut.;Les conditions de travail dans l'entreprise sont très bonnes.;The working conditions at the company are very good.
nom;B1;Arbeit und Büro;der Bereich;domaine, secteur;field, area;Sie arbeitet im Bereich Marketing.;Elle travaille dans le domaine du marketing.;She works in the marketing field.
nom;B1;Arbeit und Büro;die Karrierechance;opportunité de carrière;career opportunity;Dieser Job bietet gute Karrierechancen.;Cet emploi offre de bonnes opportunités de carrière.;This job offers good career opportunities.
nom;B1;Arbeit und Büro;der Kontakt;contact;contact;Ich habe noch guten Kontakt zu meinen alten Kollegen.;J'ai encore un bon contact avec mes anciens collègues.;I still have good contact with my old colleagues.
nom;B1;Arbeit und Büro;die Leitung;direction, gestion;management, leadership;Sie übernimmt die Leitung des neuen Projekts.;Elle prend la direction du nouveau projet.;She is taking over the management of the new project.
nom;B1;Arbeit und Büro;die Stelle;poste (emploi);position, job;Er hat sich auf eine neue Stelle beworben.;Il a postulé pour un nouveau poste.;He applied for a new position.
nom;B1;Arbeit und Büro;die Tätigkeit;activité;activity, occupation;Ihre Tätigkeit umfasst viele verschiedene Aufgaben.;Son activité comprend de nombreuses tâches différentes.;Her occupation involves many different tasks.
nom;B1;Arbeit und Büro;das Team;équipe;team;Unser Team besteht aus acht Personen.;Notre équipe est composée de huit personnes.;Our team consists of eight people.
nom;B1;Arbeit und Büro;das Unternehmen;entreprise;company;Das Unternehmen beschäftigt über zweihundert Mitarbeiter.;L'entreprise emploie plus de deux cents salariés.;The company employs over two hundred employees.
nom;B1;Arbeit und Büro;die Werbeagentur;agence de publicité;advertising agency;Sie hat bei einer großen Werbeagentur gearbeitet.;Elle a travaillé dans une grande agence de publicité.;She worked at a large advertising agency.
nom;B1;Arbeit und Büro;die Rolle;rôle;role;Sie spielt eine wichtige Rolle im Team.;Elle joue un rôle important dans l'équipe.;She plays an important role in the team.
nom;B1;Arbeit und Büro;die Verantwortung;responsabilité;responsibility;Er trägt die Verantwortung für das ganze Projekt.;Il porte la responsabilité de tout le projet.;He bears responsibility for the whole project.
nom;B1;Arbeit und Büro;der Ablauf;déroulement, procédure;process, procedure;Der Ablauf der Prüfung wurde uns genau erklärt.;Le déroulement de l'examen nous a été expliqué en détail.;The procedure of the exam was explained to us in detail.
